cik,symbol
1527508,NASDAQ:PTVE
1527541,NASDAQ:WHLR
1527590,NYSE:RC
1527599,NASDAQ:SYBX
1527613,NASDAQ:NUZE
1527636,NYSE:ATHM
1527702,OTC:IQST
1527728,NASDAQ:RENB
1527753,NASDAQ:PSNL
1527762,NASDAQ:MFH
1528115,NASDAQ:ANNX
1528129,NYSE:VTLE
1528172,OTC:ENDV
1528188,OTC:WNFT
1528287,NASDAQ:NPCE
1528356,NYSE:GNE
1528396,NYSE:GWRE
1528437,NYSE:BTT
1528811,NYSE:VGI
1528849,NYSE:RH
1528985,OTC:INRE
1528988,NYSE:BUI
1529113,NASDAQ:XTIA
1529192,NYSE:VIPS
1529274,NASDAQ:ALKT
1529377,NYSE:ACRE
1529628,NASDAQ:SND
1529864,NYSE:ENVA
1530163,OTC:SAML
1530185,OTC:ATVK
1530238,NASDAQ:YY
1530249,NASDAQ:FSBW
1530425,OTC:ARRT
1530721,NYSE:CPRI
1530746,OTC:KAYS
1530766,OTC:BSGM
1530804,NYSE:TROX
1530950,NYSE:POST
1530979,NASDAQ:HNST
1531031,NASDAQ:ESQ
1531048,NASDAQ:NARI
1531152,NYSE:BJ
1531177,NASDAQ:SGHT
1531978,NYSE:FNA
1532173,BIST:KOZAL
1532286,NYSE:NINE
1532383,OTC:VNJA
1532390,OTC:WTER
1532595,OTC:SINC
1532961,NASDAQ:NVEE
1532981,OTC:EMWPF
1533030,OTC:CRYM
1533040,NASDAQ:PHIO
1533232,TSX:BEP.PR.R
1533357,OTC:DTII
1533615,NYSE:GMRE
1533743,NASDAQ:PCSA
1533924,NYSE:AMPY
1533998,NASDAQ:DRIO
1534043,XETR:FPE
1534120,NASDAQ:AVTX
1534133,NASDAQ:CALC
1534154,NASDAQ:AUID
1534248,NASDAQ:CMMB
1534254,NYSE:CION
1534281,TSE:6592
1534504,NYSE:PBF
1534525,NASDAQ:XBIO
1534675,NYSE:TGLS
1534701,NYSE:PSX
1534708,NASDAQ:EAST
1534880,NYSE:ISD
1534969,NASDAQ:SERA
1535079,NEO:MCX.H
1535527,NASDAQ:CRWD
1535628,BME:CABK
1535665,OTC:RBNK
1535778,OTC:MSCF
1535929,NYSE:VOYA
1535955,NASDAQ:LPCN
1536089,OTC:VRVR
1536394,OTC:USLG
1537028,NYSE:ICD
1537054,NASDAQ:GOGO
1537435,OTC:TGEN
1537561,OTC:ARTH
1538118,TSE:2267
1538210,OTC:NEXI
1538217,OTC:SRAX
1538263,NASDAQ:HTBI
1538379,NYSE:IBTA
1538495,OTC:ETST
1538716,NASDAQ:OPRT
1538849,NYSE:CAPL
1539029,NASDAQ:CLSD
1539337,NYSE:JRI
1539638,NASDAQ:TFIN
1539680,OTC:HMMR
1539778,OTC:RAYT
1539838,NASDAQ:FANG
1539850,OTC:STCB
1539894,OTC:AFHIF
1540013,TSX:QIPT
1540159,NASDAQ:EDSA
1540615,OTC:PUGE
1540684,NASDAQ:ATLX
1541119,NASDAQ:SFBC
1541157,NASDAQ:AKTX
1541309,ASX:CAR
1541401,NYSE:ESRT
1543151,NYSE:UBER
1543268,OTC:BETSF
1543623,OTC:UCLE
1543637,OTC:NUMD
1543652,OTC:FFLO
1543726,TSE:6849
1544206,NASDAQ:CGBD
1544227,NASDAQ:TPST
1544400,OTC:NFTN
1544522,NASDAQ:FRSH
1545224,TSX:ELEF
1545460,TSE:4661
1545654,NYSE:ALEX
1545772,NASDAQ:BPYPM
1545851,TSX:VRN
1546066,TSX:PPL
1546296,NASDAQ:IPDN
1546354,SIX:AVOL
1546383,NASDAQ:JXJT
1546417,NASDAQ:BLMN
1546429,NYSE:BGB
1546853,OTC:SKKY
1547158,NYSE:NDP
1547341,NYSE:CTR
1547459,NYSE:NGVC
1547521,OTC:BBUZ
1547546,NYSE:LFT
1547660,NEO:VSOL
1547705,OTC:BLFR
1547873,IDX:TPIA
1547903,NASDAQ:NMIH
1547994,NYSE:JPI
1548717,NYSE:LDP
1549084,NASDAQ:EKSO
1549107,NYSE:MANU
1549145,OTC:BIOF
1549346,NYSE:SSTK
1549595,NASDAQ:NRIX
1549631,OTC:QURT
1549802,NASDAQ:JD
1549966,NASDAQ:SAMG
1550453,OTC:TRIC
1550695,NASDAQ:PFMT
1550913,OTC:MKZR
1551152,NYSE:ABBV
1551182,NYSE:ETN
1551206,TSXV:PGDC
1551306,NASDAQ:PGNY
1551887,OTC:DUSYF
1551901,NYSE:SCM
1551986,OTC:NMTRQ
1552000,NYSE:MPLX
1552033,NYSE:TRU
1552189,OTC:PLSH
1552198,NASDAQ:WHF
1552275,NYSE:SUN
1552358,OTC:CGSI
1552670,NASDAQ:TAOP
1552797,NYSE:DKL
1552800,NASDAQ:TTSH
1553264,OTC:APSI
1553404,OTC:PGTK
1553643,NASDAQ:RLMD
1553846,NASDAQ:RDHL
1554697,NYSE:GHY
1554818,NASDAQ:AUUD
1554859,NASDAQ:SMLR
1555017,OTC:SKYI
1555214,OTC:WLYW
1555279,NASDAQ:MASS
1555280,NYSE:ZTS
1555812,SET:CPAXT
1555972,OTC:STCC
1556179,OTC:RMRI
1556263,NASDAQ:SYRS
1556266,NASDAQ:BYU
1556593,NYSE:RITM
1556727,NASDAQ:FNWB
1556739,NASDAQ:THRY
1556801,OTC:MYCB
1556898,TSE:6697
1557376,OTC:ZEOX
1557523,NYSE:PGZ
1557746,NASDAQ:ACRS
1557798,OTC:CIIT
1557860,NYSE:GLOB
1558569,NASDAQ:ISPC
1558583,OTC:FUVV
1558740,OTC:WNLV
1558812,TSE:2269
1558924,CSE:PKK
1559053,NASDAQ:PRTA
1559157,OTC:SSOK
1559172,OTC:DPWW
1559356,OTC:BTAX
1559432,NYSE:TXO
1559444,EURONEXT:FRVIA
1559720,NASDAQ:ABNB
1559865,NYSE:EVTC
1559991,NYSE:DFP
1559998,NASDAQ:VINO
1560143,OTC:WYTC
1560241,NASDAQ:GTHX
1560258,NASDAQ:ECOR
1560293,NASDAQ:TNON
1560327,NASDAQ:RPD
1560385,NASDAQ:FWONA
1560672,NYSE:EARN
1561032,NASDAQ:HTIA
1561180,TSXV:PQE.H
1561550,NASDAQ:DDOG
1561680,NYSE:TPH
1561880,OTC:LEAI
1561894,NYSE:HASI
1561921,NASDAQ:TELA
1562088,NASDAQ:DUOL
1562151,OTC:CWGL
1562401,NYSE:AMH
1562463,NASDAQ:INBK
1562476,NYSE:TMHC
1562528,NYSE:FBRT
1562733,OTC:SNYR
1562818,NYSE:BIT
1563190,NYSE:COMP
1563298,OTC:EAWD
1563411,NYSE:CSTM
1563568,NASDAQ:EVTV
1563577,OTC:GRTX
1563665,OTC:HRGN
1563696,NYSE:ETX
1563880,NASDAQ:TRVI
1564180,NYSE:KNOP
1564408,NYSE:SNAP
1564618,NASDAQ:IBTX
1564708,NASDAQ:NWS
1564824,NASDAQ:ALLK
1564902,NYSE:PRKS
1565025,BMFBOVESPA:ABEV3
1565146,OTC:GULTU
1565228,NASDAQ:VISL
1565381,NYSE:DMB
1565687,NASDAQ:INTA
1566044,NASDAQ:VYNE
1566243,OTC:ARAT
1566388,NYSE:DSL
1566610,NASDAQ:VERB
1566826,NASDAQ:LGMK
1567094,NYSE:CNH
1567172,PSE:JGS
1567264,NASDAQ:INTS
1567514,NASDAQ:ITCI
1567526,TSE:7013
1567529,NASDAQ:KMDA
1567569,NYSE:FPF
1567683,NYSE:CWEN
1567900,NASDAQ:BLBX
1567924,TSE:7003
1567925,NYSE:SILA
1568100,NYSE:PD
1568194,NYSE:FSCO
1568385,OTC:BMTM
1568628,OTC:BQST
1568651,NYSE:OSCR
1568969,OTC:APYP
1569187,NYSE:AHH
1569340,OTC:CLCS
1569345,NYSE:CXM
1569650,NASDAQ:OZK
1569994,NASDAQ:WSBF
1570132,OTC:ANVI
1570187,VIE:POST
1570562,NASDAQ:EOLS
1570585,NASDAQ:LBTYA
1570827,NASDAQ:VCTR
1570843,TSXV:GRB
1570937,OTC:ATAO
1571123,NASDAQ:SAIC
1571283,NYSE:REXR
1571329,NASDAQ:LRFC
1571776,NYSE:CHMI
1571934,NASDAQ:SNPX
1571949,NYSE:ICE
1571996,NYSE:DELL
1572334,NASDAQ:VABK
1572386,OTC:GWTI
1572565,OTC:INQD
1572616,NASDAQ:GUTS
1572694,NYSE:GSBD
1573221,NASDAQ:REAL
1573516,NYSE:MUSA
1574085,NYSE:BHR
1574094,NASDAQ:RNXT
1574197,NYSE:FPH
1574232,SIX:ADXN
1574235,NASDAQ:PULM
1574565,NASDAQ:EVGN
1575142,OTC:BDPT
1575295,OTC:ALID
1575311,OTC:DTLAP
1575515,NASDAQ:SFM
1575659,OTC:RTSL
1575793,NASDAQ:WATT
1575828,NYSE:XPRO
1575858,OTC:PUBC
1575965,NASDAQ:GLPI
1576018,NYSE:SPNT
1576197,OTC:SENR
1576280,NASDAQ:GH
1576427,NASDAQ:CRTO
1576789,NASDAQ:WIX
1576873,NASDAQ:ABAT
1576885,NASDAQ:ABOS
1576940,NYSE:CCS
1576942,NASDAQ:SFIX
1577134,NYSE:TFSA
1577351,OTC:XYLB
1577437,NYSE:ASC
1577445,OTC:ODYS
1577526,NYSE:AI
1577552,NYSE:BABA
1577670,NYSE:LADR
1577916,NASDAQ:PINC
1578348,NASDAQ:ICMB
1578453,NYSE:DLNG
1578732,NYSE:MMI
1578987,NASDAQ:BANX
1579091,NASDAQ:CART
1579157,NYSE:VNCE
1579214,NYSE:EEX
1579241,NYSE:ALLE
1579298,NYSE:BURL
1579428,NASDAQ:AXSM
1579684,NYSE:GCI
1579733,NASDAQ:VITL
1579877,NYSE:OUT
1580063,NASDAQ:BIOR
1580149,NASDAQ:BIVI
1580262,OTC:RTON
1580345,NYSE:TPVG
1580490,OTC:IONI
1580560,NASDAQ:FLYW
1580670,NASDAQ:LGIH
1580808,NYSE:ATEN
1580864,NASDAQ:VRM
1580905,NYSE:IBP
1581068,NYSE:BRX
1581091,NYSE:RMAX
1581178,TSX:EPRX
1581280,NASDAQ:TWST
1581285,MIL:BC
1581760,NASDAQ:LIF
1581804,NYSE:NVGS
1581990,NASDAQ:PAGP
1582249,OTC:RASP
1582313,NASDAQ:XENE
1582581,OTC:VJTTY
1582961,NYSE:DOCN
1582982,NASDAQ:CCLD
1583107,NASDAQ:TBPH
1583648,NASDAQ:PIRS
1583708,NYSE:S
1583771,NASDAQ:HEPA
1584207,NYSE:OMF
1584371,NASDAQ:ICCM
1584480,OTC:LAAB
1584509,NYSE:ARMK
1584547,TSXV:GPV
1584549,NASDAQ:VFF
1584618,OTC:ACRL
1584693,OTC:HITC
1584751,NASDAQ:TLIS
1584754,NASDAQ:AKTS
1584831,NASDAQ:OXBR
1585364,NYSE:PRGO
1585380,OTC:INKW
1585389,OTC:SSST
1585521,NASDAQ:ZM
1585608,NASDAQ:JAGX
1585689,NYSE:HLT
1585855,NYSE:GGZ
1586454,OTC:PMHG
1586495,OTC:LTES
1586554,OTC:CBDY
1587523,NYSE:KN
1587732,NYSE:OGS
1587987,NASDAQ:NEWT
1588014,OTC:ADMQ
1588084,NASDAQ:TANH
1588272,OTC:NXPT
1588823,TSX:TFII
1588837,TSXV:LMR
1588871,OTC:OAKC
1588978,NASDAQ:PRCT
1589061,NASDAQ:GYRO
1589149,NASDAQ:GWAV
1589150,OTC:RGBP
1589361,OTC:WTRV
1589526,NASDAQ:BLBD
1590364,NASDAQ:FTAI
1590418,NASDAQ:FCUV
1590496,OTC:AKOM
1590560,NASDAQ:QURE
1590584,NYSE:CVEO
1590695,OTC:TLCC
1590714,NYSE:ESI
1590715,NASDAQ:AREC
1590717,NYSE:CTRE
1590750,NASDAQ:VRDN
1590877,NASDAQ:RGNX
1590895,NASDAQ:CZR
1590955,NYSE:PAYC
1590976,NASDAQ:MBUU
1591165,OTC:IVRN
1591565,OTC:BLYQ
1591587,NYSE:AMK
1591588,NASDAQ:AMRK
1591670,NYSE:FPI
1591698,NASDAQ:PCTY
1591890,NASDAQ:FGF
1591913,OTC:IPSI
1591956,NASDAQ:ANY
1592000,NYSE:ENLC
1592057,NYSE:EVA
1592386,NASDAQ:VIRT
1592438,LSE:IDS
1592560,NASDAQ:TCTM
1592651,VIE:LNZ
1593001,OTC:NGTF
1593184,OTC:BRGX
1593204,OTC:ADAD
1593222,NYSE:CIO
1593275,NYSE:HG
1593538,NASDAQ:NAVI
1593548,NYSE:AGS
1593549,OTC:NUGN
1593773,OTC:AMJT
1593899,NASDAQ:AVIR
1593984,NASDAQ:MDWD
1594204,OTC:RBTK
1594805,NYSE:SHOP
1594968,OTC:VEST
1595097,NASDAQ:CRBP
1595248,NASDAQ:GNPX
1595353,NASDAQ:GLMD
1595527,NYSE:NYC
1595761,HKEX:9898
1595974,NASDAQ:MGNI
1596062,OTC:QBIO
1596532,NYSE:ANET
1596783,NYSE:CTLT
1596812,NASDAQ:ENLV
1596856,OTC:LEJUY
1596961,NASDAQ:RMBL
1596967,NYSE:MC
1596993,NYSE:LPG
1597033,NASDAQ:SABR
1597095,NASDAQ:TOUR
1597264,NASDAQ:BPMC
1597313,OTC:VRAYQ
1597553,NASDAQ:SAGE
1597672,NYSE:RYAM
1597835,NYSE:CMCM
1597846,NASDAQ:GRNQ
1597892,OTC:JRSS
1598110,NASDAQ:CYBR
1598323,OTC:ACMB
1598428,NYSE:MTUS
1598599,EURONEXT:IPH
1598646,NASDAQ:NERV
1598665,NYSE:HRTG
1598981,NASDAQ:SKYX
1599117,OTC:MNTR
1599298,NASDAQ:SMMT
1599617,NYSE:DNOW
1599901,NASDAQ:RNA
1600033,NYSE:ELF
1600438,NYSE:GMS
1600620,NASDAQ:AUPH
1600626,NYSE:PKST
1600641,NASDAQ:DIBS
1600983,NASDAQ:KSCP
1601046,NYSE:KEYS
1601072,NASDAQ:AY
1601485,NASDAQ:ELTX
1601548,NYSE:VVX
1601712,NYSE:SYF
1601830,NASDAQ:RXRX
1601936,NASDAQ:CYTO
1602065,NASDAQ:VNOM
1602078,OTC:NMRD
1602409,NASDAQ:FNGR
1602584,NASDAQ:CCD
1602658,NASDAQ:ISTR
1602842,TSX:MOGO
1603016,OTC:HMLPF
1603145,NYSE:NEP
1603207,NASDAQ:NTBL
1603345,OTC:AGTX
1603454,NASDAQ:CELC
1603652,NASDAQ:ULY
1603756,NASDAQ:AXNX
1603793,OTC:NRIS
1603923,NASDAQ:WFRD
1603978,NASDAQ:AQB
1603993,NASDAQ:NISN
1604028,NYSE:WMS
1604174,NYSE:ECCF
1604191,NASDAQ:ENTO
1604464,NASDAQ:ATRA
1604477,OTC:SQZB
1604481,EURONEXT:CMBT
1604522,NYSE:THQ
1604665,NYSE:WLKP
1604778,NASDAQ:QRVO
1604821,NASDAQ:NTRA
1604868,NASDAQ:GRWG
1604950,NASDAQ:SCPH
1605057,OTC:VMNT
1605301,NASDAQ:CBFV
1605331,OTC:ABQQ
1605481,OTC:NGLD
1605484,MIL:STLAM
1605607,NYSE:PGRE
1605888,OTC:ATLN
1606163,NASDAQ:LMB
1606268,FWB:SLE1
1606366,NASDAQ:LOCO
1606498,NYSE:AVNS
1606698,NASDAQ:ALPP
1606745,OTC:LTRPA
1606757,NASDAQ:KE
1606909,NASDAQ:PANL
1607004,OTC:MRNJ
1607678,NASDAQ:VKTX
1607679,OTC:CANQF
1607939,NASDAQ:UDMY
1607962,NASDAQ:LFWD
1607997,NYSE:NMS
1608092,OTC:KITL
1608390,NASDAQ:AFMD
1608741,NASDAQ:QQQX
1608742,NYSE:DIAX
1609065,NASDAQ:PBHC
1609151,NYSE:WEAV
1609253,NYSE:CRC
1609258,OTC:PTCO
1609436,TSXV:MEX
1609550,NYSE:INSP
1609711,NYSE:GDDY
1609804,NYSE:OEC
1609809,NASDAQ:MCRB
1609988,OTC:FLCX
1610250,NYSE:BOOT
1610520,SIX:UBSG
1610590,NASDAQ:CHEK
1610601,NASDAQ:MOMO
1610618,NASDAQ:CDTX
1610682,OTC:USDP
1610820,TSX:BCT
1610853,NASDAQ:HSDT
1611005,NYSE:KEN
1611052,NYSE:PCOR
1611547,NYSE:UE
1611647,NASDAQ:FRPT
1611746,NASDAQ:SPRC
1611747,NASDAQ:SCNI
1611842,NASDAQ:PYPD
1611852,OTC:RAHGF
1611983,NASDAQ:LBRDA
1612042,NASDAQ:ASND
1612630,NASDAQ:JYNT
1612720,NASDAQ:NEXT
1612851,OTC:PLYN
1612940,NASDAQ:PRQR
1613103,NYSE:MDT
1613780,EURONEXT:DBV
1613895,OTC:BMXC
1613979,TSXV:ZFR
1614067,OTC:ARDS
1614178,NYSE:YEXT
1614556,OTC:STAL
1614744,TASE:PPBT
1614806,NYSE:AJX
1615063,NASDAQ:INSE
1615165,NASDAQ:VERI
1615219,NASDAQ:SLRX
1615903,NYSE:IFS
1615905,NYSE:JGH
1616000,NYSE:XHR
1616156,OTC:WEWA
1616262,NASDAQ:RMCF
1616291,OTC:JPPYY
1616318,NYSE:VSTO
1616533,NASDAQ:SGH
1616678,NYSE:BST
1616707,NYSE:W
1616736,OTC:ALPC
1616788,OTC:LGYV
1616862,NYSE:AXTA
1617242,NASDAQ:KRNY
1617406,NYSE:PK
1617553,NYSE:ZIP
1617640,NASDAQ:Z
1617669,OTC:UFABQ
1617765,TSXV:EVMT
1617867,NASDAQ:AMIX
1618500,NASDAQ:XYLO
1618563,NYSE:NSA
1618673,NYSE:PFGC
1618732,NASDAQ:NTNX
1618755,TSX:QSP.UN
1618756,NYSE:QSR
1618835,OTC:EVFM
1618921,NASDAQ:WBA
1619096,OTC:SNTW
1619227,OTC:CLOW
1619312,OTC:LTSV
1619544,NASDAQ:JFU
1619762,NYSE:IGT
1619856,NASDAQ:CRBU
1620179,NASDAQ:XELA
1620280,NASDAQ:UNIT
1620393,NYSE:NXRT
1620459,NASDAQ:JRVR
1620463,NASDAQ:ATHA
1620533,NYSE:SHAK
1620737,TSX:OGI
1620749,OTC:PHCI
1621221,NASDAQ:ARTL
1621227,NASDAQ:ADAP
1621434,NYSE:BSM
1621563,NYSE:SUM
1621672,NASDAQ:SLE
1621832,NASDAQ:AQMS
1621906,CSE:WUC
1622057,OTC:NBIO
1622148,NYSE:HGLB
1622194,NYSE:DEA
1622229,NASDAQ:COGT
1622244,OTC:OWPC
1622345,NASDAQ:POLA
1622408,OTC:FRFR
1622536,NASDAQ:TLN
1622879,OTC:SHWZ
1622996,OTC:ACBM
1623360,OTC:MRGE
1623526,NASDAQ:STOK
1623590,OTC:FINR
1623925,NYSE:AM
1624140,OTC:COTI
1624322,NASDAQ:BFST
1624326,NASDAQ:PAVM
1624512,NASDAQ:BOXL
1624517,OTC:YCRM
1624794,NASDAQ:CSWI
1624985,OTC:XNDA
1625101,NASDAQ:PLSE
1625278,NASDAQ:NRDS
1625288,OTC:NXEN
1625297,LSE:INDV
1625414,NASDAQ:BZUN
1625641,NYSE:LAW
1625791,NASDAQ:KRNT
1626115,NYSE:PJT
1626450,NASDAQ:BIGC
1626644,OTC:ODYY
1626745,OTC:FVTI
1626878,NASDAQ:XBIT
1626971,NASDAQ:CRVS
1627041,OTC:VCOR
1627223,NYSE:CC
1627272,TSX:OR
1627281,EURONEXT:ALCLS
1627282,NASDAQ:CWD
1627469,OTC:PTZH
1627475,NASDAQ:UPWK
1627480,OTC:PVNNF
1627554,OTC:PDRO
1627606,TSXV:DTEA
1627854,NYSE:DCF
1628063,NYSE:SRG
1628171,NASDAQ:RVMD
1628369,NYSE:CWK
1628808,TSX:PRN
1628908,NYSE:EVH
1628945,OTC:HLTHQ
1629019,NASDAQ:MBIN
1629205,OTC:IVBT
1629665,OTC:MULG
1630113,OTC:BTCY
1630176,OTC:HYEX
1630212,NASDAQ:ALBT
1630472,NYSE:TRTX
1630627,NASDAQ:TMCI
1630805,NYSE:BW
1631256,OTC:KBSG
1631282,NASDAQ:DTSS
1631463,OTC:BRLL
1631487,NASDAQ:CLGN
1631569,NYSE:CHCT
1631574,NASDAQ:WVE
1631596,NYSE:KREF
1631761,NYSE:YRD
1632121,OTC:BLNC
1632127,NYSE:CABO
1632790,NYSE:ENR
1632970,NYSE:AHR
1633273,OTC:TLIF
1633336,NASDAQ:CCAP
1633438,OTC:AZREF
1633441,OTC:SECOY
1633917,NASDAQ:PYPL
1633931,NYSE:BLD
1633932,NASDAQ:EPIX
1633978,NASDAQ:LITE
1634117,NYSE:BNED
1634293,OTC:EXDW
1634394,OTC:RSCI
1634447,OTC:ISUNQ
1634997,NYSE:AGR
1635077,NASDAQ:ACON
1635088,NASDAQ:ROIV
1635282,NASDAQ:RMNI
1635327,LSE:FLTR
1635729,TSXV:ALTA
1635977,NYSE:THW
1636051,OTC:FUST
1636222,NASDAQ:WING
1636282,NASDAQ:SYRE
1636289,NYSE:ACV
1636422,NASDAQ:HCAT
1636519,NYSE:MSGS
1636639,NYSE:FIHL
1636651,NASDAQ:OVID
1637207,NYSE:PLNT
1637459,NASDAQ:KHC
1637715,NASDAQ:RPHM
1637810,TSX:FSV
1637866,OTC:DGWR
1637873,NASDAQ:ACVA
1638097,NASDAQ:ENTX
1638287,NASDAQ:NRBO
1638290,NASDAQ:MCFT
1638833,NASDAQ:SGRY
1638911,OTC:USDR
1639068,OTC:HBUV
1639142,CSE:AETH
1639300,NASDAQ:OLLI
1639438,NYSE:CAVA
1639691,NASDAQ:LIVN
1639825,NASDAQ:PTON
1639877,NASDAQ:GSM
1639920,NYSE:SPOT
1640043,NASDAQ:PXS
1640147,NYSE:SNOW
1640251,OTC:WINSF
1640266,NASDAQ:VYGR
1640384,NASDAQ:LMFA
1640428,NASDAQ:EVER
1641229,TSX:FF
1641281,NASDAQ:BOLT
1641398,NASDAQ:GDC
1641489,NASDAQ:VTVT
1641601,OTC:RVRF
1641614,NASDAQ:PMTS
1641631,NASDAQ:XAIR
1641751,OTC:BBRW
1642122,NYSE:AC
1642159,OTC:SIGY
1642178,CSE:AGN
1642365,OTC:ALTB
1642375,NASDAQ:GHSI
1642380,NASDAQ:OCX
1642896,NYSE:IOT
1643154,CSE:IAN
1643301,OTC:AVRW
1643303,NASDAQ:NNDM
1643615,NYSE:MEG
1643715,TSXV:LIS
1643721,OTC:LBUY
1643918,NASDAQ:BDRX
1643953,NASDAQ:PRPL
1643988,OTC:LPTV
1644378,NASDAQ:RMR
1644488,OTC:SHRG
1644771,NYSE:RMPL/P
1644963,NASDAQ:ATXI
1645070,NASDAQ:STER
1645113,NASDAQ:NVCR
1645155,OTC:WBSR
1645260,OTC:TOMDF
1645460,NASDAQ:CUE
1645469,NASDAQ:MNPR
1645590,NYSE:HPE
1645666,NASDAQ:KZR
1645873,NYSE:MDV
1646188,NASDAQ:ONDS
1646972,NYSE:ACI
1647088,NASDAQ:WSC
1647639,NASDAQ:UPST
1647822,OTC:SVMB
1648087,NASDAQ:AREB
1648257,HKEX:13
1648365,OTC:TMNA
1648416,MIL:RACE
1648636,CSE:TCF
1648903,OTC:FIFG
1648960,NASDAQ:DATS
1649009,NASDAQ:SYTA
1649094,NASDAQ:PCVX
1649096,NYSE:CLPR
1649313,OSL:BWLPG
1649739,NASDAQ:BAFN
1649744,NASDAQ:DLTH
1649749,NYSE:FBK
1649752,TSXV:NOU
1649904,NASDAQ:RYTM
1649989,NASDAQ:OTLK
1650101,NASDAQ:ATXG
1650107,NASDAQ:CCEP
1650132,NYSE:FCPT
1650164,NYSE:TOST
1650287,TSXV:QYOU
1650372,NASDAQ:TEAM
1650575,OTC:BRQSF
1650648,NASDAQ:FDMT
1650664,NASDAQ:EDIT
1650729,NYSE:SITE
1651166,OTC:GSBX
1651308,SSE:688235
1651311,NASDAQ:MRUS
1651407,NASDAQ:CKPT
1651562,NYSE:COUR
1651625,NASDAQ:ACIU
1651717,NYSE:NOMD
1651721,NASDAQ:GIPR
1651932,OTC:XITO
1651944,OTC:DMTKQ
1651958,OTC:EOSS
1651992,OTC:ASFT
1652044,NASDAQ:GOOG
1652130,NASDAQ:NTLA
1652452,CSE:CXC
1652535,NASDAQ:ICHR
1652539,OTC:SNRG
1652561,OTC:DQWS
1652935,NASDAQ:ACTU
1652958,OTC:EDGM
1653087,NASDAQ:ALEC
1653242,NYSE:NTB
1653247,OTC:ASAPQ
1653384,NASDAQ:RWAY
1653477,NYSE:NGVT
1653482,NASDAQ:GTLB
1653558,NASDAQ:PRTH
1653606,OTC:EHVVF
1653653,NASDAQ:RRR
1653821,OTC:CENBF
1653909,NASDAQ:BIRD
1654126,NYSE:ZIM
1654595,NASDAQ:MDRR
1654672,OTC:PNPL
1654795,TSX:BBU.UN
1655050,NYSE:BCSF
1655075,OTC:AFIIQ
1655099,NYSE:RA
1655210,NASDAQ:BYND
1655759,NASDAQ:ARVN
1655888,NYSE:OBDC
1655891,OMXCOP:TRMD_A
1655923,CSE:ACOG
1656081,NYSE:DAVA
1656472,TSX:CRON
1656501,OTC:BWMY
1656634,NASDAQ:GRTS
1657045,OTC:CHMX
1657214,OTC:ILAL
1657312,NASDAQ:VRNA
1657573,NASDAQ:XMTR
1657642,OTC:SLBK
1657788,NYSE:KRP
1657853,NASDAQ:HTZ
1658247,NASDAQ:CRNX
1658521,OTC:MTPP
1658551,NASDAQ:AMLX
1658566,NYSE:PR
1658678,OTC:BSEM
1659166,NYSE:FTV
1659323,NASDAQ:ITRM
1659617,NASDAQ:MBRX
1659939,BCS:ENELCHILE
1660046,ASX:IMC
1660134,NASDAQ:OKTA
1660280,NASDAQ:TENB
1660334,NASDAQ:VRCA
1661039,OTC:TPTW
1661053,NASDAQ:NVNO
1661059,NASDAQ:NXTC
1661166,OTC:LGCP
1661181,NASDAQ:ORGO
1661460,NASDAQ:PSTX
1661600,OTC:SATT
1661779,OTC:STGC
1661998,NASDAQ:QTTB
1662579,NASDAQ:CCCC
1662774,NASDAQ:QNCX
1662972,OTC:BSTT
1662991,NASDAQ:SEZL
1664703,NYSE:BE
1664710,NASDAQ:KROS
1665300,NASDAQ:PHUN
1665918,NYSE:USFD
1665988,NASDAQ:BVS
1666071,NASDAQ:CDLX
1666134,NASDAQ:BL
1666138,NYSE:ATKR
1666175,TSX:FTS
1666291,NYSE:CMTG
1666657,OTC:EBYH
1666700,NYSE:DD
1667011,NASDAQ:AIP
1668010,NASDAQ:DBGI
1668243,NASDAQ:URGN
1668340,OTC:BCTF
1668370,OTC:TBLT
1668397,NASDAQ:MEDP
1668438,NASDAQ:IMTE
1668673,NASDAQ:PETQ
1668717,EURONEXT:ABI
1669162,NYSE:KNSL
1669400,OTC:VFRM
1669414,TSE:8630
1669779,NYSE:CWH
1669811,NYSE:DFIN
1670076,NASDAQ:ULCC
1670541,NYSE:ADNT
1670592,NYSE:YETI
1670869,OTC:RMHB
1671132,OTC:SONG
1671284,NYSE:NEUE
1671502,NASDAQ:QNRX
1671584,NASDAQ:APVO
1671750,TSE:6146
1671858,NASDAQ:SPRY
1671927,NASDAQ:IMCR
1671933,NASDAQ:TTD
1672013,NYSE:GOLF
1672571,OTC:AAQL
1672572,OTC:LNBY
1672619,NASDAQ:ELVN
1672688,NASDAQ:ABSI
1672886,OTC:ZHYBF
1672909,NASDAQ:CPHC
1673358,NYSE:YUMC
1673475,OTC:GPOX
1673481,NASDAQ:LTRY
1673504,OTC:AGLY
1673772,NASDAQ:RAPT
1673985,NYSE:ASIX
1674101,NYSE:VRT
1674168,NYSE:HGV
1674227,NASDAQ:WORX
1674335,NYSE:JELD
1674356,NYSE:TPTA
1674416,NASDAQ:CRSP
1674440,NASDAQ:YYAI
1674862,NYSE:ASH
1674910,NYSE:VVV
1674930,NASDAQ:FLGT
1675033,NASDAQ:GECC
1675149,NYSE:AA
1675634,NASDAQ:PIXY
1675644,NASDAQ:FVCB
1676047,NASDAQ:NTRB
1676163,OTC:SSII
1676238,NASDAQ:BRZE
